"INCIDENT_KEY","OCCUR_DATE","OCCUR_TIME","BORO","LOC_OF_OCCUR_DESC","PRECINCT","JURISDICTION_CODE","LOC_CLASSFCTN_DESC","LOCATION_DESC","STATISTICAL_MURDER_FLAG","PERP_AGE_GROUP","PERP_SEX","PERP_RACE","VIC_AGE_GROUP","VIC_SEX","VIC_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","New Georeferenced Column"
"311756929","08/23/2025","17:26:00","BRONX","OUTSIDE","47","0","STREET","(null)","N","18-24","M","BLACK","25-44","M","BLACK","1,021,316","259,277","40.878261","-73.865964","POINT (-73.865964 40.878261)"
"309112262","07/05/2025","03:00:00","BRONX","OUTSIDE","43","0","STREET","(null)","N","18-24","M","BLACK","25-44","M","BLACK","1,018,826","241,463","40.829377","-73.875059","POINT (-73.875059 40.829377)"
"308535721","06/23/2025","21:06:00","BRONX","OUTSIDE","45","0","PLAYGROUND","(null)","N","(null)","(null)","(null)","18-24","M","BLACK","1,033,915","248,460","40.84850062","-73.82048556","POINT (-73.82048556 40.84850062)"
"305918735","05/06/2025","08:57:00","BRONX","OUTSIDE","41","2","HOUSING","(null)","N","25-44","M","BLACK HISPANIC","25-44","M","BLACK","1,015,160","237,028","40.817218","-73.888327","POINT (-73.888327 40.817218)"
"309605579","07/14/2025","14:30:00","MANHATTAN","OUTSIDE","32","2","HOUSING","MULTI DWELL - PUBLIC HOUS","Y","25-44","M","BLACK","25-44","M","BLACK","1,000,000","238,478","40.821238","-73.943094","POINT (-73.943094 40.821238)"
"306610276","05/17/2025","21:57:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","N","18-24","M","WHITE HISPANIC","18-24","F","BLACK","1,014,679","179,606","40.65961","-73.890327","POINT (-73.890327 40.65961)"
"311337954","08/17/2025","12:18:00","BRONX","OUTSIDE","42","0","COMMERCIAL","GROCERY/BODEGA","N","25-44","M","BLACK","25-44","M","BLACK","1,010,158","242,490","40.832226","-73.906379","POINT (-73.906379 40.832226)"
"312200895","09/01/2025","17:35:00","BROOKLYN","OUTSIDE","71","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK","1,002,974","182,972","40.668883","-73.932505","POINT (-73.932505 40.668883)"
"304666142","04/13/2025","01:08:00","BRONX","OUTSIDE","42","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","1,013,027","245,098","40.839376","-73.896001","POINT (-73.896001 40.839376)"
"310966076","08/10/2025","01:26:00","BROOKLYN","OUTSIDE","83","0","STREET","(null)","N","45-64","M","BLACK","25-44","F","BLACK","1,002,447","193,759","40.698491","-73.934375","POINT (-73.934375 40.698491)"
"310966077","08/10/2025","00:52:00","BRONX","OUTSIDE","48","0","STREET","(null)","N","25-44","M","WHITE HISPANIC","18-24","F","BLACK","1,015,965","246,113","40.842152","-73.885375","POINT (-73.885375 40.842152)"
"310357834","07/28/2025","18:28:00","MANHATTAN","INSIDE","18","0","COMMERCIAL","(null)","N","25-44","M","BLACK","25-44","F","WHITE","991,647","215,481","40.758128","-73.973298","POINT (-73.973298 40.758128)"
"299470064","01/15/2025","01:00:00","MANHATTAN","OUTSIDE","34","0","STREET","(null)","N","45-64","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1,003,614","255,446","40.86779354","-73.92998844","POINT (-73.92998844 40.86779354)"
"307259944","05/29/2025","00:21:00","QUEENS","OUTSIDE","101","0","STREET","(null)","Y","25-44","M","BLACK","25-44","M","BLACK","1,053,092","158,139","40.60046388","-73.75209442","POINT (-73.75209442 40.60046388)"
"309605576","07/14/2025","12:40:00","BRONX","OUTSIDE","47","0","STREET","(null)","N","25-44","M","BLACK","25-44","M","BLACK","1,022,991","263,147","40.888875","-73.859883","POINT (-73.859883 40.888875)"
"311757222","08/23/2025","19:27:00","BRONX","OUTSIDE","47","0","PLAYGROUND","(null)","N","18-24","M","WHITE HISPANIC","<18","F","BLACK","1,028,261","257,789","40.87413587","-73.84086067","POINT (-73.84086067 40.87413587)"
"301878453","02/28/2025","22:23:00","BRONX","INSIDE","42","0","DWELLING","MULTI DWELL - APT BUILD","N","18-24","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC","1,012,019","245,445","40.840331","-73.899641","POINT (-73.899641 40.840331)"
"303338555","03/20/2025","16:05:00","BRONX","INSIDE","47","0","DWELLING","MULTI DWELL - APT BUILD","Y","18-24","M","BLACK","25-44","M","BLACK","1,026,783","262,923","40.888244","-73.846171","POINT (-73.846171 40.888244)"
"303630518","03/25/2025","18:00:00","BROOKLYN","OUTSIDE","67","0","STREET","(null)","N","(null)","(null)","(null)","18-24","M","BLACK","1,004,444","180,520","40.662148","-73.927212","POINT (-73.927212 40.662148)"
"304923535","04/17/2025","17:03:00","MANHATTAN","OUTSIDE","26","2","HOUSING","MULTI DWELL - PUBLIC HOUS","Y","25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC","996,071","236,561","40.815983","-73.957292","POINT (-73.957292 40.815983)"
"311327863","08/17/2025","03:27:00","BROOKLYN","OUTSIDE","71","0","COMMERCIAL","BAR/NIGHT CLUB","N","18-24","M","BLACK","18-24","M","BLACK","995,600","182,496","40.66759","-73.959087","POINT (-73.959087 40.66759)"
"312764904","09/11/2025","23:53:00","BROOKLYN","OUTSIDE","79","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","25-44","M","BLACK","999,134","190,013","40.688215","-73.946331","POINT (-73.946331 40.688215)"
"310305117","07/27/2025","18:45:00","BRONX","OUTSIDE","44","0","STREET","(null)","N","18-24","M","BLACK","18-24","F","BLACK","1,008,110","244,858","40.83872163","-73.91377061","POINT (-73.91377061 40.83872163)"
"298877584","01/04/2025","00:43:00","BROOKLYN","OUTSIDE","75","0","COMMERCIAL","BAR/NIGHT CLUB","N","45-64","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC","1,015,628","186,760","40.679244","-73.886873","POINT (-73.886873 40.679244)"
"301178229","02/16/2025","03:11:00","BROOKLYN","INSIDE","88","0","COMMERCIAL","BAR/NIGHT CLUB","Y","25-44","M","BLACK","25-44","M","WHITE HISPANIC","993,966","187,469","40.68124","-73.964968","POINT (-73.964968 40.68124)"
"313259953","09/21/2025","04:46:00","BROOKLYN","OUTSIDE","90","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","998,306","196,769","40.706761","-73.949302","POINT (-73.949302 40.706761)"
"304263630","04/05/2025","19:20:00","BRONX","INSIDE","46","0","COMMERCIAL","RESTAURANT/DINER","N","<18","M","BLACK","25-44","M","BLACK","1,013,790","253,301","40.861887","-73.893207","POINT (-73.893207 40.861887)"
"300061442","01/26/2025","04:27:00","BROOKLYN","OUTSIDE","63","0","STREET","BAR/NIGHT CLUB","N","(null)","(null)","(null)","25-44","F","BLACK","1,006,666","171,739","40.638041","-73.919232","POINT (-73.919232 40.638041)"
"302892958","03/16/2025","02:20:00","MANHATTAN","INSIDE","23","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","<18","M","WHITE HISPANIC","998,430","228,773","40.794604","-73.948786","POINT (-73.948786 40.794604)"
"312200896","09/01/2025","18:47:00","BROOKLYN","OUTSIDE","71","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK","995,441","183,745","40.671016","-73.959656","POINT (-73.959656 40.671016)"
"308965098","07/02/2025","02:50:00","MANHATTAN","OUTSIDE","32","0","STREET","(null)","N","25-44","F","WHITE HISPANIC","45-64","M","BLACK","997,329","233,660","40.808017","-73.952753","POINT (-73.952753 40.808017)"
"299329906","01/12/2025","23:00:00","BRONX","INSIDE","43","0","DWELLING","MULTI DWELL - APT BUILD","N","18-24","M","BLACK","25-44","M","BLACK HISPANIC","1,018,624","241,852","40.830446","-73.875789","POINT (-73.875789 40.830446)"
"303806896","03/28/2025","05:30:00","BRONX","OUTSIDE","43","0","DWELLING","MULTI DWELL - APT BUILD","N","45-64","F","BLACK","25-44","M","BLACK HISPANIC","1,024,906","238,243","40.820514","-73.85311","POINT (-73.85311 40.820514)"
"306522955","05/15/2025","13:02:00","BRONX","OUTSIDE","46","0","STREET","(null)","N","<18","M","BLACK","45-64","M","BLACK","1,010,882","247,996","40.8473266","-73.90374022","POINT (-73.90374022 40.8473266)"
"311407433","08/18/2025","22:25:00","BROOKLYN","OUTSIDE","67","0","STREET","(null)","N","18-24","M","BLACK","25-44","M","BLACK","996,920","176,967","40.65241","-73.954338","POINT (-73.954338 40.65241)"
"312202110","09/01/2025","19:34:00","BRONX","OUTSIDE","49","0","STREET","(null)","Y","<18","M","BLACK","18-24","M","BLACK","1,020,797","254,600","40.865427","-73.867866","POINT (-73.867866 40.865427)"
"309849569","07/19/2025","02:05:00","MANHATTAN","OUTSIDE","18","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK","985,168","217,281","40.763071","-73.996687","POINT (-73.996687 40.763071)"
"301679844","02/25/2025","01:02:00","BROOKLYN","OUTSIDE","73","0","STREET","(null)","N","25-44","M","BLACK","25-44","M","BLACK","1,006,601","183,275","40.669706","-73.919429","POINT (-73.919429 40.669706)"
"300044046","01/26/2025","04:18:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","N","<18","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1,018,471","187,914","40.68239109","-73.87661615","POINT (-73.87661615 40.68239109)"
"308517351","06/23/2025","15:55:00","BROOKLYN","OUTSIDE","73","0","STREET","(null)","N","<18","M","BLACK","25-44","M","BLACK","1,007,588","179,461","40.659233","-73.915885","POINT (-73.915885 40.659233)"
"304611554","04/11/2025","19:32:00","BRONX","OUTSIDE","50","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","18-24","M","BLACK","1,009,550","258,672","40.876643","-73.908514","POINT (-73.908514 40.876643)"
"307632868","06/05/2025","13:18:00","BRONX","OUTSIDE","46","0","STREET","(null)","N","<18","M","BLACK","<18","M","BLACK","1,010,882","247,996","40.8473266","-73.90374022","POINT (-73.90374022 40.8473266)"
"302818234","03/14/2025","16:24:00","MANHATTAN","OUTSIDE","32","0","STREET","(null)","N","18-24","M","BLACK HISPANIC","<18","M","BLACK","1,001,420","241,474","40.829459","-73.937956","POINT (-73.937956 40.829459)"
"307581458","06/04/2025","22:40:00","MANHATTAN","OUTSIDE","14","0","STREET","(null)","Y","18-24","M","BLACK","25-44","M","WHITE HISPANIC","986,684","215,375","40.75784","-73.991213","POINT (-73.991213 40.75784)"
"301565780","02/23/2025","19:50:00","BRONX","OUTSIDE","49","0","STREET","(null)","Y","(null)","(null)","(null)","25-44","M","BLACK","1,020,860","251,009","40.855571","-73.86766","POINT (-73.86766 40.855571)"
"310937083","08/09/2025","01:19:00","MANHATTAN","OUTSIDE","14","0","STREET","(null)","N","<18","M","BLACK","18-24","F","BLACK","987,965","215,284","40.75759","-73.98659","POINT (-73.98659 40.75759)"
"308417293","06/21/2025","04:00:00","BROOKLYN","OUTSIDE","77","0","STREET","(null)","N","(null)","(null)","(null)","18-24","M","BLACK","1,000,811","185,083","40.674682","-73.940296","POINT (-73.940296 40.674682)"
"304483259","04/09/2025","16:58:00","BRONX","OUTSIDE","46","0","STREET","(null)","N","<18","M","BLACK HISPANIC","45-64","M","BLACK","1,012,701","253,506","40.86244422","-73.89714218","POINT (-73.89714218 40.86244422)"
"298756517","01/01/2025","05:15:00","BRONX","OUTSIDE","44","0","STREET","(null)","N","45-64","M","BLACK","45-64","M","BLACK","1,009,255","244,278","40.83712653","-73.90963478","POINT (-73.90963478 40.83712653)"
"308590516","06/24/2025","21:00:00","QUEENS","OUTSIDE","100","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK","1,041,025","153,312","40.58730029","-73.79558904","POINT (-73.79558904 40.58730029)"
"309799589","07/18/2025","04:53:00","BROOKLYN","OUTSIDE","79","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","25-44","M","WHITE HISPANIC","<18","M","BLACK","999,851","193,263","40.697134","-73.943739","POINT (-73.943739 40.697134)"
"313284601","09/21/2025","20:30:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","N","45-64","M","BLACK","45-64","M","BLACK","1,011,938","182,021","40.666249","-73.900195","POINT (-73.900195 40.666249)"
"312333304","09/03/2025","22:30:00","BROOKLYN","OUTSIDE","70","0","STREET","(null)","Y","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","993,265","170,572","40.634862","-73.967518","POINT (-73.967518 40.634862)"
"305570690","04/29/2025","18:11:00","BROOKLYN","OUTSIDE","67","0","STREET","GROCERY/BODEGA","N","<18","M","BLACK","25-44","M","WHITE","1,007,040","179,658","40.659776","-73.917857","POINT (-73.917857 40.659776)"
"313205395","09/19/2025","18:41:00","BRONX","OUTSIDE","48","0","PLAYGROUND","(null)","N","(null)","(null)","(null)","25-44","F","WHITE","1,013,788","252,571","40.85987436","-73.89321651","POINT (-73.89321651 40.85987436)"
"309112260","07/05/2025","00:45:00","BRONX","OUTSIDE","44","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","1,009,019","245,895","40.841575","-73.91048","POINT (-73.91048 40.841575)"
"311757222","08/23/2025","19:27:00","BRONX","OUTSIDE","47","0","PLAYGROUND","(null)","N","<18","M","BLACK","<18","F","BLACK","1,028,261","257,789","40.87413587","-73.84086067","POINT (-73.84086067 40.87413587)"
"307299375","05/30/2025","12:42:00","BRONX","OUTSIDE","42","0","STREET","(null)","Y","<18","M","BLACK HISPANIC","18-24","M","BLACK","1,013,027","245,098","40.839376","-73.896001","POINT (-73.896001 40.839376)"
"304555922","04/10/2025","20:15:00","BROOKLYN","OUTSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","25-44","M","BLACK","18-24","M","BLACK","1,010,830","181,517","40.664869","-73.904191","POINT (-73.904191 40.664869)"
"298756519","01/01/2025","23:18:00","QUEENS","OUTSIDE","103","0","COMMERCIAL","BAR/NIGHT CLUB","N","(null)","(null)","(null)","<18","F","BLACK","1,036,944","194,475","40.700318","-73.809959","POINT (-73.809959 40.700318)"
"298779027","01/02/2025","08:26:00","BROOKLYN","OUTSIDE","88","0","STREET","(null)","N","18-24","M","BLACK","<18","M","BLACK","991,197","192,954","40.696297","-73.974949","POINT (-73.974949 40.696297)"
"303829751","03/29/2025","07:13:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","N","25-44","M","BLACK","25-44","M","BLACK","1,012,956","183,568","40.67048191","-73.89651898","POINT (-73.89651898 40.67048191)"
"299257996","01/10/2025","17:42:00","BROOKLYN","OUTSIDE","69","0","STREET","(null)","N","<18","M","BLACK","45-64","F","BLACK","1,008,301","171,275","40.636763","-73.913343","POINT (-73.913343 40.636763)"
"304199343","04/04/2025","16:21:00","BROOKLYN","OUTSIDE","94","2","HOUSING","(null)","N","18-24","M","BLACK","18-24","M","BLACK","1,000,776","200,903","40.718104","-73.940383","POINT (-73.940383 40.718104)"
"313284602","09/21/2025","22:06:00","BROOKLYN","INSIDE","71","0","DWELLING","MULTI DWELL - APT BUILD","N","25-44","M","BLACK","<18","M","BLACK","996,935","183,402","40.670074","-73.954271","POINT (-73.954271 40.670074)"
"308029411","06/13/2025","02:35:00","BRONX","OUTSIDE","42","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","25-44","M","BLACK","1,010,462","243,211","40.834204","-73.905275","POINT (-73.905275 40.834204)"
"309492261","07/12/2025","08:12:00","QUEENS","OUTSIDE","103","0","STREET","(null)","Y","25-44","M","BLACK","25-44","M","BLACK","1,040,115","190,439","40.689221","-73.798557","POINT (-73.798557 40.689221)"
"310613388","08/02/2025","16:48:00","BROOKLYN","OUTSIDE","72","0","STREET","(null)","N","18-24","M","BLACK HISPANIC","<18","M","BLACK HISPANIC","985,759","180,468","40.66203","-73.994561","POINT (-73.994561 40.66203)"
"305163494","04/22/2025","22:27:00","MANHATTAN","OUTSIDE","28","0","STREET","(null)","N","25-44","M","BLACK","45-64","F","BLACK","997,853","230,889","40.800413","-73.950866","POINT (-73.950866 40.800413)"
"306651765","05/18/2025","21:30:00","BROOKLYN","OUTSIDE","75","0","OTHER","(null)","N","(null)","(null)","(null)","<18","M","BLACK","1,015,966","188,407","40.68375359","-73.8856456","POINT (-73.8856456 40.68375359)"
"303898919","03/30/2025","16:10:00","BRONX","OUTSIDE","47","0","STREET","(null)","N","25-44","M","BLACK","25-44","M","BLACK","1,023,510","258,943","40.877335","-73.858031","POINT (-73.858031 40.877335)"
"308833787","06/29/2025","17:45:00","BRONX","OUTSIDE","43","0","STREET","(null)","N","25-44","M","BLACK","25-44","M","BLACK","1,022,594","243,360","40.834568","-73.861434","POINT (-73.861434 40.834568)"
"307338431","05/31/2025","16:44:00","BROOKLYN","OUTSIDE","81","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","<18","F","BLACK","1,005,072","186,682","40.679061","-73.924931","POINT (-73.924931 40.679061)"
"306298652","05/12/2025","17:00:00","BRONX","OUTSIDE","42","0","STREET","(null)","Y","<18","M","WHITE HISPANIC","<18","F","BLACK","1,011,823","240,885","40.827815","-73.900368","POINT (-73.900368 40.827815)"
"304703802","04/13/2025","22:29:00","BRONX","OUTSIDE","46","0","STREET","(null)","N","18-24","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC","1,006,648","247,738","40.846641","-73.919043","POINT (-73.919043 40.846641)"
"308824439","06/29/2025","13:17:00","STATEN ISLAND","OUTSIDE","122","0","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","18-24","M","BLACK","950,998","161,170","40.608997","-74.119758","POINT (-74.119758 40.608997)"
"304199342","04/04/2025","14:29:00","MANHATTAN","OUTSIDE","34","0","STREET","(null)","N","18-24","M","BLACK","18-24","M","BLACK HISPANIC","1,005,517","255,164","40.86701515","-73.92310894","POINT (-73.92310894 40.86701515)"
"300951836","02/11/2025","07:30:00","BROOKLYN","OUTSIDE","83","0","STREET","(null)","Y","25-44","M","WHITE HISPANIC","25-44","F","WHITE HISPANIC","1,008,907","191,957","40.693531","-73.911082","POINT (-73.911082 40.693531)"
"310836182","08/07/2025","00:30:00","QUEENS","OUTSIDE","100","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","25-44","M","BLACK","25-44","M","BLACK","1,037,417","153,512","40.58788","-73.808576","POINT (-73.808576 40.58788)"
"306906891","05/23/2025","02:16:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","N","25-44","M","WHITE HISPANIC","25-44","M","BLACK","1,019,102","188,511","40.684037","-73.874337","POINT (-73.874337 40.684037)"
"300882495","02/10/2025","11:56:00","BROOKLYN","INSIDE","73","0","COMMERCIAL","GROCERY/BODEGA","N","<18","M","BLACK","45-64","M","BLACK","1,007,627","183,444","40.670167","-73.915729","POINT (-73.915729 40.670167)"
"309415108","07/10/2025","20:54:00","MANHATTAN","OUTSIDE","25","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK","1,001,949","231,211","40.801288","-73.936073","POINT (-73.936073 40.801288)"
"308717967","06/25/2025","16:55:00","QUEENS","INSIDE","103","0","DWELLING","MULTI DWELL - APT BUILD","Y","<18","M","BLACK","<18","M","BLACK","1,039,987","196,083","40.704713","-73.798973","POINT (-73.798973 40.704713)"
"298909834","01/04/2025","22:35:00","BRONX","OUTSIDE","47","0","STREET","(null)","N","45-64","M","BLACK","25-44","M","BLACK","1,023,206","263,661","40.890286","-73.859106","POINT (-73.859106 40.890286)"
"310980316","08/10/2025","13:25:00","BRONX","OUTSIDE","52","0","STREET","(null)","N","18-24","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC","1,009,210","253,156","40.861504","-73.909764","POINT (-73.909764 40.861504)"
"313563275","09/27/2025","16:17:00","BRONX","OUTSIDE","46","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK HISPANIC","1,010,735","250,196","40.853376","-73.904264","POINT (-73.904264 40.853376)"
"310276531","07/27/2025","01:05:00","BROOKLYN","OUTSIDE","69","0","STREET","(null)","N","18-24","M","BLACK","45-64","M","BLACK","1,014,066","175,710","40.64890978","-73.89255234","POINT (-73.89255234 40.64890978)"
"306856917","05/22/2025","03:43:00","BROOKLYN","OUTSIDE","63","0","STREET","MULTI DWELL - APT BUILD","N","45-64","M","BLACK","25-44","M","BLACK","1,006,716","164,534","40.618266","-73.919077","POINT (-73.919077 40.618266)"
"305054141","04/20/2025","13:50:00","BRONX","OUTSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","18-24","M","WHITE HISPANIC","25-44","M","BLACK","1,005,945","235,372","40.812701","-73.921625","POINT (-73.921625 40.812701)"
"307442124","06/02/2025","21:55:00","BROOKLYN","INSIDE","83","0","DWELLING","MULTI DWELL - APT BUILD","Y","(null)","(null)","(null)","45-64","M","BLACK","1,007,689","191,193","40.691437","-73.915478","POINT (-73.915478 40.691437)"
"308590523","06/24/2025","20:51:00","BRONX","OUTSIDE","43","0","(null)","(null)","Y","(null)","(null)","(null)","<18","M","BLACK","1,016,565","243,075","40.83380093","-73.88322309","POINT (-73.88322309 40.83380093)"
"305806062","05/03/2025","13:37:00","MANHATTAN","OUTSIDE","32","0","STREET","(null)","N","(null)","(null)","(null)","45-64","F","BLACK","999,317","235,389","40.81275131","-73.94556952","POINT (-73.94556952 40.81275131)"
"308868057","06/30/2025","10:00:00","BRONX","OUTSIDE","50","0","STREET","MULTI DWELL - APT BUILD","N","25-44","M","WHITE HISPANIC","45-64","M","WHITE HISPANIC","1,007,640","259,512","40.878952","-73.915416","POINT (-73.915416 40.878952)"
"304863318","04/16/2025","18:34:00","BRONX","OUTSIDE","48","0","STREET","(null)","Y","18-24","M","BLACK","25-44","M","BLACK","1,014,085","250,720","40.854801","-73.892152","POINT (-73.892152 40.854801)"
"310820655","08/06/2025","19:45:00","QUEENS","OUTSIDE","100","2","HOUSING","MULTI DWELL - PUBLIC HOUS","Y","25-44","M","BLACK","25-44","M","BLACK","1,036,866","153,431","40.587663","-73.81056","POINT (-73.81056 40.587663)"
"313284879","09/21/2025","16:55:00","MANHATTAN","OUTSIDE","13","0","STREET","(null)","N","25-44","M","WHITE HISPANIC","<18","F","WHITE HISPANIC","988,151","210,226","40.743707","-73.985923","POINT (-73.985923 40.743707)"
"300771165","02/07/2025","16:55:00","BROOKLYN","OUTSIDE","70","0","STREET","(null)","N","25-44","F","BLACK","25-44","M","BLACK","995,904","177,892","40.654952","-73.958","POINT (-73.958 40.654952)"
"300361353","01/31/2025","20:17:00","MANHATTAN","OUTSIDE","32","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","18-24","M","BLACK","18-24","M","BLACK","998,424","234,705","40.810886","-73.948795","POINT (-73.948795 40.810886)"
"305163494","04/22/2025","22:27:00","MANHATTAN","OUTSIDE","28","0","STREET","(null)","N","18-24","M","BLACK","18-24","M","BLACK","997,853","230,889","40.800413","-73.950866","POINT (-73.950866 40.800413)"
"304666143","04/13/2025","02:09:00","BRONX","INSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","25-44","M","BLACK","25-44","M","BLACK HISPANIC","1,006,566","239,026","40.822729","-73.919369","POINT (-73.919369 40.822729)"
"309293635","07/08/2025","15:50:00","BRONX","OUTSIDE","41","0","STREET","(null)","N","<18","M","BLACK","25-44","M","BLACK","1,014,179","239,452","40.823876","-73.891862","POINT (-73.891862 40.823876)"
"310966080","08/10/2025","03:43:00","QUEENS","OUTSIDE","101","0","STREET","(null)","N","25-44","M","BLACK","25-44","F","BLACK","1,053,343","155,940","40.594437","-73.751211","POINT (-73.751211 40.594437)"
"310966075","08/09/2025","21:11:00","BROOKLYN","OUTSIDE","72","0","STREET","(null)","Y","25-44","M","WHITE HISPANIC","45-64","M","BLACK HISPANIC","979,354","173,590","40.643149","-74.017641","POINT (-74.017641 40.643149)"
"313533984","09/26/2025","22:47:00","BRONX","OUTSIDE","42","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","<18","M","BLACK","1,010,158","242,490","40.832226","-73.906379","POINT (-73.906379 40.832226)"
"309605579","07/14/2025","14:30:00","MANHATTAN","OUTSIDE","32","2","HOUSING","MULTI DWELL - PUBLIC HOUS","N","25-44","F","BLACK","25-44","M","BLACK","1,000,000","238,478","40.821238","-73.943094","POINT (-73.943094 40.821238)"
"309519556","07/13/2025","00:49:00","BROOKLYN","OUTSIDE","94","0","OTHER","(null)","N","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","997,995","201,725","40.720365","-73.950415","POINT (-73.950415 40.720365)"
"312200897","09/01/2025","18:55:00","BROOKLYN","OUTSIDE","71","0","STREET","(null)","N","25-44","M","BLACK","25-44","M","BLACK","997,874","180,875","40.66312629","-73.95089285","POINT (-73.95089285 40.66312629)"
"306651416","05/18/2025","18:45:00","BRONX","OUTSIDE","46","0","STREET","(null)","Y","18-24","M","BLACK","45-64","M","BLACK","1,013,673","252,644","40.860085","-73.89363","POINT (-73.89363 40.860085)"
"305364226","04/25/2025","21:08:00","BRONX","OUTSIDE","40","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","1,007,037","235,668","40.813511","-73.917679","POINT (-73.917679 40.813511)"
"304666141","04/12/2025","22:05:00","QUEENS","OUTSIDE","111","0","STREET","(null)","Y","25-44","M","ASIAN / PACIFIC ISLANDER","<18","M","WHITE HISPANIC","1,047,578","213,895","40.753552","-73.771428","POINT (-73.771428 40.753552)"
"311661209","08/22/2025","17:51:00","BRONX","OUTSIDE","42","0","STREET","(null)","Y","25-44","M","BLACK","45-64","M","BLACK","1,009,230","240,289","40.826188","-73.909738","POINT (-73.909738 40.826188)"
"306159871","05/09/2025","20:30:00","MANHATTAN","OUTSIDE","5","2","HOUSING","MULTI DWELL - PUBLIC HOUS","Y","25-44","M","BLACK HISPANIC","25-44","M","BLACK","984,021","198,160","40.710589","-74.000827","POINT (-74.000827 40.710589)"
"312202110","09/01/2025","19:34:00","BRONX","OUTSIDE","49","0","STREET","(null)","N","<18","M","BLACK","25-44","M","BLACK","1,020,797","254,600","40.865427","-73.867866","POINT (-73.867866 40.865427)"
"298949942","01/03/2025","17:30:00","BRONX","OUTSIDE","44","0","STREET","(null)","Y","25-44","M","BLACK HISPANIC","<18","M","BLACK","1,007,076","246,675","40.843722","-73.917502","POINT (-73.917502 40.843722)"
"298949944","01/05/2025","19:43:00","MANHATTAN","OUTSIDE","24","0","STREET","(null)","N","(null)","(null)","(null)","<18","M","BLACK","991,875","227,527","40.791193","-73.972463","POINT (-73.972463 40.791193)"
"309560882","07/13/2025","21:35:00","BROOKLYN","OUTSIDE","77","0","HOUSING","MULTI DWELL - PUBLIC HOUS","N","(null)","(null)","(null)","18-24","M","BLACK","1,004,594","185,427","40.675616","-73.926657","POINT (-73.926657 40.675616)"
"302113753","03/05/2025","12:35:00","BRONX","OUTSIDE","42","0","STREET","(null)","N","<18","M","WHITE HISPANIC","25-44","M","BLACK","1,010,199","239,299","40.823467","-73.906241","POINT (-73.906241 40.823467)"
"301529587","02/22/2025","00:38:00","BRONX","INSIDE","45","2","HOUSING","MULTI DWELL - PUBLIC HOUS","Y","18-24","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC","1,032,397","238,442","40.821023","-73.826044","POINT (-73.826044 40.821023)"
"308800536","06/28/2025","19:40:00","BROOKLYN","OUTSIDE","73","0","STREET","(null)","N","(null)","(null)","(null)","25-44","M","BLACK","1,008,749","179,070","40.658159","-73.911702","POINT (-73.911702 40.658159)"
